,Address,Latitude,Longitude
4461,8 TOH YI DR Singapore,1.33789,103.77467
4462,213 CHOA CHU KANG CTRL Singapore,1.38238,103.74718
4463,228 CHOA CHU KANG CTRL Singapore,1.38082,103.74643
4464,682 HOUGANG AVE 4 Singapore,1.37408,103.88577
4465,421 HOUGANG AVE 10 Singapore,1.37562,103.89461
4466,555 HOUGANG ST 51 Singapore,1.37919,103.88976
4467,419 HOUGANG AVE 8 Singapore,1.37625,103.89436
4468,358 HOUGANG AVE 5 Singapore,1.36904,103.89575
4469,926 JURONG WEST ST 92 Singapore,1.34035,103.6893
4470,941 JURONG WEST ST 91 Singapore,1.34369,103.6888
4471,948 JURONG WEST ST 91 Singapore,1.34432,103.69084
4472,942 JURONG WEST ST 91 Singapore,1.34351,103.6894
4473,111 LOR 3 GEYLANG Singapore,1.31215,103.87333
4474,428 PASIR RIS DR 6 Singapore,1.36957,103.95661
4475,483 PASIR RIS DR 4 Singapore,1.37423,103.96003
4476,180 PASIR RIS ST 11 Singapore,1.36425,103.96018
4477,186 PASIR RIS ST 11 Singapore,1.36489,103.9594
4478,116 PASIR RIS ST 11 Singapore,1.36839,103.9546
4479,47 HOLLAND DR Singapore,1.30858,103.79258
4480,415 SERANGOON CTRL Singapore,1.34974,103.8747
4481,137 SERANGOON NTH AVE 2 Singapore,1.36803,103.87512
4482,417 SERANGOON CTRL Singapore,1.35005,103.8749
4483,418 SERANGOON CTRL Singapore,1.34958,103.87537
4484,413 TAMPINES ST 41 Singapore,1.35932,103.94567
4485,501 TAMPINES CTRL 1 Singapore,1.35548,103.94462
4486,230C TAMPINES ST 24 Singapore,1.35558,103.95142
4487,865 TAMPINES ST 83 Singapore,1.35381,103.93415
4488,233 SIMEI ST 4 Singapore,1.34388,103.95617
4489,230J TAMPINES ST 21 Singapore,1.35629,103.94981
4490,313 TAMPINES ST 33 Singapore,1.35225,103.95699
4491,97 LOR 3 TOA PAYOH Singapore,1.3382,103.84741
4492,825 WOODLANDS ST 81 Singapore,1.43899,103.78953
4493,349 WOODLANDS AVE 3 Singapore,1.43365,103.78237
4494,115 LENGKONG TIGA Singapore,1.32303,103.91155
4495,445 SIN MING AVE Singapore,1.35882,103.83193
4496,249 BISHAN ST 22 Singapore,1.36113,103.84327
4497,224 BISHAN ST 23 Singapore,1.35883,103.84762
4498,261 BISHAN ST 22 Singapore,1.35953,103.84324
4499,186 BT BATOK WEST AVE 6 Singapore,1.34651,103.7443
4500,404 BT BATOK WEST AVE 7 Singapore,1.36539,103.74492
4501,257 BANGKIT RD Singapore,1.37886,103.77345
4502,259 BT PANJANG RING RD Singapore,1.37724,103.77334
4503,133 CASHEW RD Singapore,1.37412,103.76992
4504,433 BT PANJANG RING RD Singapore,1.38582,103.77108
4505,19 TOH YI DR Singapore,1.33978,103.77386
4506,5 TOH YI DR Singapore,1.33792,103.7747
4507,119 TECK WHYE LANE Singapore,1.37937,103.75035
4508,212 CHOA CHU KANG CTRL Singapore,1.38232,103.74731
4509,414 CHOA CHU KANG AVE 4 Singapore,1.38231,103.74219
4510,434 CHOA CHU KANG AVE 4 Singapore,1.38468,103.74107
4511,249 CHOA CHU KANG AVE 2 Singapore,1.37943,103.74544
4512,43A SIMS DR Singapore,1.31673,103.87679
4513,683 HOUGANG AVE 8 Singapore,1.37352,103.88631
4514,420 HOUGANG AVE 10 Singapore,1.37558,103.89498
4515,434 HOUGANG AVE 8 Singapore,1.3763,103.89378
4516,440 HOUGANG AVE 8 Singapore,1.37903,103.89383
4517,542 HOUGANG AVE 8 Singapore,1.37726,103.89191
4518,565 HOUGANG ST 51 Singapore,1.38064,103.88816
4519,431 HOUGANG AVE 6 Singapore,1.37569,103.89327
4520,953 JURONG WEST ST 91 Singapore,1.34251,103.69088
4521,725 JURONG WEST AVE 5 Singapore,1.34562,103.6977
4522,814 JURONG WEST ST 81 Singapore,1.34549,103.69577
4523,416 SERANGOON CTRL Singapore,1.35006,103.87491
4524,538 SERANGOON NTH AVE 4 Singapore,1.37462,103.87314
4525,140 SERANGOON NTH AVE 2 Singapore,1.36848,103.87471
4526,158 SIMEI RD Singapore,1.34475,103.9595
4527,235 SIMEI ST 4 Singapore,1.34311,103.95558
4528,866 TAMPINES ST 83 Singapore,1.35453,103.93449
4529,488A TAMPINES AVE 9 Singapore,1.36006,103.95632
4530,491B TAMPINES AVE 9 Singapore,1.36238,103.95433
4531,492C TAMPINES ST 45 Singapore,1.36336,103.95361
4532,486B TAMPINES AVE 9 Singapore,1.3592,103.95692
4533,395 TAMPINES AVE 7 Singapore,1.35561,103.95603
4534,309 TAMPINES ST 32 Singapore,1.35335,103.95697
4535,495E TAMPINES ST 43 Singapore,1.36418,103.95258
4536,831 WOODLANDS ST 83 Singapore,1.43954,103.79118
4537,837 WOODLANDS ST 82 Singapore,1.44125,103.79164
4538,789 YISHUN AVE 2 Singapore,1.42087,103.83406
4539,664 YISHUN AVE 4 Singapore,1.42035,103.84099
4540,805 CHAI CHEE RD Singapore,1.32447,103.92163
4541,105 LENGKONG TIGA Singapore,1.32575,103.91009
4542,129 BISHAN ST 12 Singapore,1.34589,103.8505
4543,152 BISHAN ST 11 Singapore,1.34555,103.85465
4544,259 BISHAN ST 22 Singapore,1.35981,103.84221
4545,420 FAJAR RD Singapore,1.38479,103.76953
4546,425 FAJAR RD Singapore,1.38568,103.76935
4547,6 TOH YI DR Singapore,1.33764,103.77507
4548,229 CHOA CHU KANG CTRL Singapore,1.38082,103.74643
4549,135 TECK WHYE LANE Singapore,1.38042,103.75165
4550,113 TECK WHYE LANE Singapore,1.3782,103.75075
4551,141 TECK WHYE LANE Singapore,1.38016,103.75269
4552,274 CHOA CHU KANG AVE 2 Singapore,1.37917,103.74284
4553,528 CHOA CHU KANG ST 51 Singapore,1.39249,103.74179
4554,43 SIMS DR Singapore,1.31735,103.87662
4555,684 HOUGANG AVE 8 Singapore,1.37424,103.88694
4556,835 HOUGANG CTRL Singapore,1.3701,103.8899
4557,361 HOUGANG AVE 5 Singapore,1.36929,103.89575
4558,540 HOUGANG AVE 8 Singapore,1.37763,103.89144
4559,338 HOUGANG AVE 7 Singapore,1.36963,103.89906
4560,646 HOUGANG AVE 8 Singapore,1.37181,103.88096
4561,980 JURONG WEST ST 93 Singapore,1.33939,103.69366
4562,823 JURONG WEST ST 81 Singapore,1.34684,103.69425
4563,974 JURONG WEST ST 93 Singapore,1.33983,103.6934
4564,828 JURONG WEST ST 81 Singapore,1.34521,103.69326
4565,477 PASIR RIS DR 6 Singapore,1.37472,103.95835
4566,631 PASIR RIS DR 3 Singapore,1.37873,103.94009
4567,109 PASIR RIS ST 11 Singapore,1.36845,103.95635
4568,235 PASIR RIS ST 21 Singapore,1.37334,103.9624
4569,502 PASIR RIS ST 52 Singapore,1.37591,103.94606
4570,135 SERANGOON NTH AVE 2 Singapore,1.36746,103.87474
4571,503 TAMPINES CTRL 1 Singapore,1.35585,103.94496
4572,489C TAMPINES ST 45 Singapore,1.36192,103.95665
4573,496B TAMPINES ST 43 Singapore,1.36139,103.95097
4574,332 TAMPINES ST 32 Singapore,1.35322,103.96095
4575,347 WOODLANDS AVE 3 Singapore,1.43306,103.78169
4576,645 YISHUN ST 61 Singapore,1.422,103.83824
4577,639 BT BATOK CTRL Singapore,1.34944,103.75213
4578,201 PETIR RD Singapore,1.37206,103.77526
4579,208 CHOA CHU KANG CTRL Singapore,1.3813,103.74813
4580,418 HOUGANG AVE 8 Singapore,1.3762,103.89529
4581,553 HOUGANG ST 51 Singapore,1.37896,103.89043
4582,435 HOUGANG AVE 8 Singapore,1.37796,103.89333
4583,217A JURONG EAST ST 21 Singapore,1.34037,103.73829
4584,965 JURONG WEST ST 93 Singapore,1.34161,103.69276
4585,975 JURONG WEST ST 93 Singapore,1.34037,103.69347
4586,720 JURONG WEST AVE 5 Singapore,1.34453,103.69737
4587,727 JURONG WEST AVE 5 Singapore,1.34592,103.69772
4588,729 JURONG WEST AVE 5 Singapore,1.34624,103.69775
4589,469 PASIR RIS DR 6 Singapore,1.37368,103.95754
4590,423 PASIR RIS DR 6 Singapore,1.37016,103.95495
4591,452 PASIR RIS DR 6 Singapore,1.37168,103.95734
4592,453 PASIR RIS DR 6 Singapore,1.37168,103.95734
4593,461 PASIR RIS DR 4 Singapore,1.37135,103.95881
4594,143 PASIR RIS ST 11 Singapore,1.3623,103.96047
4595,458 PASIR RIS DR 4 Singapore,1.37128,103.95968
4596,546 PASIR RIS ST 51 Singapore,1.36872,103.95251
4597,547 PASIR RIS ST 51 Singapore,1.36879,103.95317
4598,219 PASIR RIS ST 21 Singapore,1.36944,103.9617
4599,58 STIRLING RD Singapore,1.29618,103.80382
4600,880A TAMPINES AVE 8 Singapore,1.35208,103.93184
4601,488B TAMPINES ST 45 Singapore,1.36031,103.95711
4602,495F TAMPINES ST 43 Singapore,1.36442,103.95283
4603,249 KIM KEAT LINK Singapore,1.33122,103.85671
4604,242 KIM KEAT LINK Singapore,1.33005,103.85598
4605,258 KIM KEAT AVE Singapore,1.33275,103.85772
4606,343 WOODLANDS AVE 1 Singapore,1.43207,103.78076
4607,930 YISHUN CTRL 1 Singapore,1.42686,103.83743
4608,650 YISHUN AVE 4 Singapore,1.42309,103.83923
4609,652 YISHUN AVE 4 Singapore,1.4236,103.83998
4610,25 CHAI CHEE RD Singapore,1.32369,103.92403
4611,451 SIN MING AVE Singapore,1.35845,103.82993
4612,441 SIN MING AVE Singapore,1.3589,103.83167
4613,448 BRIGHT HILL DR Singapore,1.35814,103.83131
4614,185 BT BATOK WEST AVE 6 Singapore,1.34689,103.74494
4615,210 CHOA CHU KANG CTRL Singapore,1.3827,103.74789
4616,294 CHOA CHU KANG AVE 2 Singapore,1.37843,103.74092
4617,285 CHOA CHU KANG AVE 3 Singapore,1.37997,103.74186
4618,137 TECK WHYE LANE Singapore,1.3797,103.75251
4619,203 CHOA CHU KANG AVE 1 Singapore,1.38137,103.74926
4620,204 CHOA CHU KANG AVE 1 Singapore,1.37653,103.74417
4621,433 HOUGANG AVE 8 Singapore,1.3763,103.8938
4622,552 HOUGANG ST 51 Singapore,1.37896,103.89042
4623,468 HOUGANG AVE 8 Singapore,1.37398,103.89746
4624,432 HOUGANG AVE 6 Singapore,1.37622,103.89328
4625,506 JURONG WEST ST 52 Singapore,1.34908,103.71858
4626,728 JURONG WEST AVE 5 Singapore,1.34624,103.69768
4627,952 JURONG WEST ST 91 Singapore,1.34273,103.69134
4628,450 PASIR RIS DR 6 Singapore,1.37105,103.95778
4629,451 PASIR RIS DR 6 Singapore,1.37151,103.9577
4630,561 PASIR RIS ST 51 Singapore,1.3672,103.9505
4631,110 PASIR RIS ST 11 Singapore,1.36858,103.95639
4632,422 PASIR RIS DR 6 Singapore,1.37057,103.95484
4633,424 PASIR RIS DR 6 Singapore,1.36973,103.95466
4634,224 PASIR RIS ST 21 Singapore,1.37063,103.96127
4635,207 PASIR RIS ST 21 Singapore,1.36641,103.96225
4636,506B SERANGOON NTH AVE 4 Singapore,1.37287,103.87567
4637,484 TAMPINES ST 43 Singapore,1.36176,103.95269
4638,496E TAMPINES AVE 9 Singapore,1.36125,103.94995
4639,491F TAMPINES ST 45 Singapore,1.3629,103.95494
4640,312 WOODLANDS ST 31 Singapore,1.43057,103.77598
4641,94B BEDOK NTH AVE 4 Singapore,1.33392,103.94255
4642,452 SIN MING AVE Singapore,1.35862,103.82986
4643,453 SIN MING AVE Singapore,1.35878,103.8298
4644,425 BT BATOK WEST AVE 2 Singapore,1.36185,103.74504
4645,124 BT MERAH LANE 1 Singapore,1.28573,103.80336
4646,145 PETIR RD Singapore,1.37607,103.76675
4647,202 CHOA CHU KANG AVE 1 Singapore,1.38199,103.74945
4648,131 CHOA CHU KANG AVE 1 Singapore,1.38135,103.7509
4649,248 CHOA CHU KANG AVE 2 Singapore,1.37922,103.74608
4650,417 HOUGANG AVE 8 Singapore,1.37632,103.89485
4651,837 JURONG WEST ST 81 Singapore,1.34318,103.69321
4652,425 PASIR RIS DR 6 Singapore,1.36973,103.95485
4653,440 PASIR RIS DR 4 Singapore,1.36911,103.95884
4654,476 PASIR RIS DR 6 Singapore,1.37498,103.95835
4655,555 PASIR RIS ST 51 Singapore,1.36841,103.95214
4656,238 PASIR RIS ST 21 Singapore,1.37385,103.96316
4657,522 SERANGOON NTH AVE 4 Singapore,1.37238,103.87306
4658,505 TAMPINES CTRL 1 Singapore,1.3554,103.94528
4659,169 WOODLANDS ST 11 Singapore,1.43316,103.77631
4660,136 MARSILING RD Singapore,1.43832,103.77757
4661,634 BEDOK RESERVOIR RD Singapore,1.33031,103.90504
4662,150 BISHAN ST 11 Singapore,1.34469,103.85515
4663,450 SIN MING AVE Singapore,1.35828,103.83058
4664,227 CHOA CHU KANG CTRL Singapore,1.38108,103.74553
4665,503 CHOA CHU KANG ST 51 Singapore,1.38859,103.7425
4666,207 CHOA CHU KANG CTRL Singapore,1.38113,103.74788
4667,443 HOUGANG AVE 8 Singapore,1.37933,103.89333
4668,721 JURONG WEST AVE 5 Singapore,1.34418,103.69754
4669,961 JURONG WEST ST 92 Singapore,1.34143,103.69199
4670,748 JURONG WEST ST 73 Singapore,1.34788,103.69796
4671,811 JURONG WEST ST 81 Singapore,1.34635,103.69642
4672,830A JURONG WEST ST 81 Singapore,1.34516,103.69392
4673,113 LOR 3 GEYLANG Singapore,1.31166,103.87398
4674,113 PASIR RIS ST 11 Singapore,1.36822,103.95591
4675,416 PASIR RIS DR 6 Singapore,1.37187,103.95574
4676,553 PASIR RIS ST 51 Singapore,1.36817,103.95248
4677,225 PASIR RIS ST 21 Singapore,1.37132,103.96099
4678,515 PASIR RIS ST 52 Singapore,1.37426,103.94303
4679,550 PASIR RIS ST 51 Singapore,1.36735,103.9533
4680,236 PASIR RIS ST 21 Singapore,1.37437,103.96268
4681,150 MEI LING ST Singapore,1.2948,103.80343
4682,409 SERANGOON CTRL Singapore,1.34815,103.87428
4683,527 SERANGOON NTH AVE 4 Singapore,1.3716,103.87292
4684,322 TAMPINES ST 33 Singapore,1.3511,103.95823
4685,842D TAMPINES ST 82 Singapore,1.35078,103.93753
4686,311 WOODLANDS ST 31 Singapore,1.43021,103.77594
4687,847 WOODLANDS ST 82 Singapore,1.44199,103.79198
4688,819 YISHUN ST 81 Singapore,1.4127,103.83385
4689,416 YISHUN AVE 11 Singapore,1.42401,103.84573
4690,647 JLN TENAGA Singapore,1.33182,103.90587
4691,455 SIN MING AVE Singapore,1.35893,103.8307
4692,442 SIN MING AVE Singapore,1.35907,103.83245
4693,220 BISHAN ST 23 Singapore,1.3576,103.8489
4694,46 SENG POH RD Singapore,1.28383,103.83165
4695,636 VEERASAMY RD Singapore,1.30631,103.85551
4696,424 CHOA CHU KANG AVE 4 Singapore,1.38161,103.74031
4697,282 CHOA CHU KANG AVE 3 Singapore,1.38053,103.74337
4698,133 TECK WHYE LANE Singapore,1.38065,103.75141
4699,423 HOUGANG AVE 6 Singapore,1.37443,103.89404
4700,508 JURONG WEST ST 52 Singapore,1.34856,103.71875
4701,821 JURONG WEST ST 81 Singapore,1.34682,103.69449
4702,838 JURONG WEST ST 81 Singapore,1.34366,103.69347
4703,405 PASIR RIS DR 6 Singapore,1.37358,103.95563
4704,474 PASIR RIS DR 6 Singapore,1.37505,103.9567
4705,417 PASIR RIS DR 6 Singapore,1.3719,103.95589
4706,275 PASIR RIS ST 21 Singapore,1.3644,103.96468
4707,410 PASIR RIS DR 6 Singapore,1.37262,103.95416
4708,217 PASIR RIS ST 21 Singapore,1.36946,103.96122
4709,508 PASIR RIS ST 52 Singapore,1.37619,103.9445
4710,158 PASIR RIS ST 13 Singapore,1.36453,103.96232
4711,487B TAMPINES ST 45 Singapore,1.36037,103.9582
4712,301 TAMPINES ST 32 Singapore,1.35331,103.95557
4713,491H TAMPINES ST 45 Singapore,1.36289,103.95411
4714,243 KIM KEAT LINK Singapore,1.33026,103.85627
4715,304 WOODLANDS ST 31 Singapore,1.43016,103.77379
4716,328 WOODLANDS ST 32 Singapore,1.43027,103.77944
4717,326 WOODLANDS ST 32 Singapore,1.43068,103.77949
4718,829 WOODLANDS ST 83 Singapore,1.43947,103.79042
4719,281 BT BATOK EAST AVE 3 Singapore,1.34759,103.75779
4720,438 FAJAR RD Singapore,1.38269,103.77022
4721,414 SAUJANA RD Singapore,1.38267,103.76891
4722,428 BT PANJANG RING RD Singapore,1.3866,103.76992
4723,218 CHOA CHU KANG CTRL Singapore,1.38265,103.74585
4724,425 HOUGANG AVE 6 Singapore,1.37355,103.89351
4725,426 HOUGANG AVE 6 Singapore,1.37368,103.89323
4726,560 HOUGANG ST 51 Singapore,1.38036,103.88966
4727,601 ELIAS RD Singapore,1.37766,103.94354
4728,500 SERANGOON NTH AVE 4 Singapore,1.37464,103.87585
4729,487C TAMPINES ST 45 Singapore,1.36058,103.95786
4730,494B TAMPINES AVE 9 Singapore,1.36319,103.95273
4731,828 WOODLANDS ST 81 Singapore,1.43927,103.78988
4732,293 YISHUN ST 22 Singapore,1.43645,103.83827
4733,243 BISHAN ST 22 Singapore,1.36113,103.84483
4734,214 BISHAN ST 23 Singapore,1.35733,103.84823
4735,268 BISHAN ST 24 Singapore,1.35778,103.84261
4736,10 JLN RUMAH TINGGI Singapore,1.2882,103.80858
4737,293 CHOA CHU KANG AVE 3 Singapore,1.37821,103.74004
4738,410 CHOA CHU KANG AVE 3 Singapore,1.38078,103.74149
4739,223 CHOA CHU KANG CTRL Singapore,1.38138,103.74484
4740,416 CHOA CHU KANG AVE 4 Singapore,1.38321,103.74201
4741,307 CHOA CHU KANG AVE 4 Singapore,1.38547,103.74275
4742,287 CHOA CHU KANG AVE 2 Singapore,1.37908,103.74167
4743,732 JURONG WEST ST 73 Singapore,1.34619,103.69973
4744,261 BOON LAY DR Singapore,1.34535,103.70797
4745,151 YUNG HO RD Singapore,1.32698,103.72119
4746,114 WHAMPOA RD Singapore,1.3256,103.85752
4747,406 PASIR RIS DR 6 Singapore,1.3739,103.95535
4748,407 PASIR RIS DR 6 Singapore,1.37375,103.95448
4749,409 PASIR RIS DR 6 Singapore,1.37311,103.95434
4750,229 PASIR RIS ST 21 Singapore,1.37243,103.96178
4751,611 ELIAS RD Singapore,1.37523,103.94234
4752,454 PASIR RIS DR 6 Singapore,1.37188,103.95809
4753,540 SERANGOON NTH AVE 4 Singapore,1.37478,103.87256
4754,495A TAMPINES ST 43 Singapore,1.36263,103.95102
4755,335 TAMPINES ST 32 Singapore,1.35283,103.96085
4756,823 YISHUN ST 81 Singapore,1.41411,103.83381
4757,803 CHAI CHEE RD Singapore,1.32422,103.92257
4758,501 BISHAN ST 11 Singapore,1.34847,103.84888
4759,109 GANGSA RD Singapore,1.37754,103.7677
4760,436 FAJAR RD Singapore,1.38245,103.77023
4761,211 CHOA CHU KANG CTRL Singapore,1.38208,103.74782
4762,214 CHOA CHU KANG CTRL Singapore,1.38253,103.74675
4763,424 HOUGANG AVE 6 Singapore,1.37355,103.89342
4764,456 HOUGANG AVE 10 Singapore,1.37734,103.89533
4765,950 JURONG WEST ST 91 Singapore,1.34315,103.69085
4766,826 JURONG WEST ST 81 Singapore,1.34617,103.69437
4767,429 PASIR RIS DR 6 Singapore,1.37004,103.95661
4768,486 PASIR RIS DR 4 Singapore,1.37481,103.96059
4769,415 PASIR RIS DR 6 Singapore,1.37198,103.95622
4770,413 PASIR RIS DR 6 Singapore,1.37273,103.95569
4771,508 TAMPINES CTRL 1 Singapore,1.35517,103.94528
4772,816 WOODLANDS ST 82 Singapore,1.44188,103.79032
4773,420 WOODLANDS ST 41 Singapore,1.42802,103.77457
4774,441 FAJAR RD Singapore,1.3831,103.77073
4775,217 CHOA CHU KANG CTRL Singapore,1.38297,103.74662
4776,42 SIMS DR Singapore,1.31676,103.87589
4777,427 HOUGANG AVE 6 Singapore,1.37448,103.89324
4778,726 JURONG WEST AVE 5 Singapore,1.34596,103.69689
4779,414 PASIR RIS DR 6 Singapore,1.37229,103.95614
4780,140 PASIR RIS ST 11 Singapore,1.36399,103.95905
4781,759 PASIR RIS ST 71 Singapore,1.37618,103.93299
4782,218 PASIR RIS ST 21 Singapore,1.36943,103.96122
4783,220 PASIR RIS ST 21 Singapore,1.36965,103.96144
4784,505 SERANGOON NTH AVE 4 Singapore,1.37341,103.87636
4785,230 BISHAN ST 23 Singapore,1.35769,103.84554
4786,219 CHOA CHU KANG CTRL Singapore,1.38234,103.74547
4787,220 CHOA CHU KANG CTRL Singapore,1.38215,103.74564
4788,233 CHOA CHU KANG CTRL Singapore,1.38027,103.74754
4789,295 CHOA CHU KANG AVE 2 Singapore,1.37833,103.74088
4790,406 CHOA CHU KANG AVE 3 Singapore,1.38007,103.74026
4791,410 EUNOS RD 5 Singapore,1.31906,103.89992
4792,422 HOUGANG AVE 6 Singapore,1.37458,103.89394
4793,448 HOUGANG AVE 10 Singapore,1.37898,103.8951
4794,451 HOUGANG AVE 10 Singapore,1.37869,103.89589
4795,362 HOUGANG AVE 5 Singapore,1.37003,103.89627
4796,824 JURONG WEST ST 81 Singapore,1.34621,103.69409
4797,830 JURONG WEST ST 81 Singapore,1.3452,103.69338
4798,753 JURONG WEST ST 74 Singapore,1.34863,103.7001
4799,57 JLN MA'MOR Singapore,1.3283,103.85673
4800,442 PASIR RIS DR 6 Singapore,1.36915,103.95794
4801,112 PASIR RIS ST 11 Singapore,1.36762,103.95552
4802,636 PASIR RIS DR 1 Singapore,1.37693,103.9407
4803,111 PASIR RIS ST 11 Singapore,1.36828,103.95631
4804,449 PASIR RIS DR 6 Singapore,1.37084,103.9582
4805,135 PASIR RIS ST 11 Singapore,1.36483,103.95744
4806,402 SERANGOON AVE 1 Singapore,1.34651,103.87291
4807,516 SERANGOON NTH AVE 4 Singapore,1.37128,103.87351
4808,312 TAMPINES ST 33 Singapore,1.3527,103.95736
4809,231 BISHAN ST 23 Singapore,1.35748,103.84588
4810,201 CHOA CHU KANG AVE 1 Singapore,1.38199,103.74945
4811,435 CHOA CHU KANG AVE 4 Singapore,1.38483,103.74078
4812,438 HOUGANG AVE 8 Singapore,1.37804,103.89333
4813,833 HOUGANG CTRL Singapore,1.3704,103.88967
4814,815 JURONG WEST ST 81 Singapore,1.34548,103.69584
4815,746 JURONG WEST ST 73 Singapore,1.34728,103.69789
4816,724 JURONG WEST ST 72 Singapore,1.34546,103.69845
4817,745 JURONG WEST ST 73 Singapore,1.34713,103.69794
4818,715 PASIR RIS ST 72 Singapore,1.3828,103.93705
4819,495C TAMPINES ST 43 Singapore,1.3633,103.9518
4820,245 KIM KEAT LINK Singapore,1.33123,103.85665
4821,46 LOR 5 TOA PAYOH Singapore,1.33609,103.8536
4822,329 WOODLANDS ST 32 Singapore,1.43038,103.77897
4823,822 WOODLANDS ST 82 Singapore,1.44176,103.78959
4824,833 WOODLANDS ST 83 Singapore,1.43989,103.79074
4825,796A YISHUN RING RD Singapore,1.41926,103.83278
4826,640A YISHUN ST 61 Singapore,1.42087,103.8389
4827,604 YISHUN ST 61 Singapore,1.42192,103.83562
4828,210 BISHAN ST 23 Singapore,1.35574,103.8487
4829,232 BISHAN ST 22 Singapore,1.35845,103.84552
4830,234 BISHAN ST 22 Singapore,1.35845,103.84552
4831,208 BISHAN ST 23 Singapore,1.35504,103.84844
4832,209 CHOA CHU KANG CTRL Singapore,1.3827,103.74789
4833,230 CHOA CHU KANG CTRL Singapore,1.38022,103.74629
4834,237 CHOA CHU KANG CTRL Singapore,1.37933,103.74825
4835,288 CHOA CHU KANG AVE 3 Singapore,1.37908,103.74081
4836,42A SIMS DR Singapore,1.31657,103.87625
4837,153 YUNG HO RD Singapore,1.32748,103.72078
4838,719 JURONG WEST AVE 5 Singapore,1.34459,103.69711
4839,447 PASIR RIS DR 6 Singapore,1.37084,103.95769
4840,159 PASIR RIS ST 13 Singapore,1.36376,103.96151
4841,645 PASIR RIS DR 10 Singapore,1.37821,103.9378
4842,506 SERANGOON NTH AVE 4 Singapore,1.37287,103.87598
4843,382 TAMPINES ST 32 Singapore,1.35424,103.95899
4844,338 WOODLANDS AVE 1 Singapore,1.43121,103.78153
4845,641 YISHUN ST 61 Singapore,1.42065,103.83822
4846,665 YISHUN AVE 4 Singapore,1.41945,103.84038
4847,203 BISHAN ST 23 Singapore,1.35471,103.84745
4848,209 BISHAN ST 23 Singapore,1.35566,103.84865
4849,228 BISHAN ST 23 Singapore,1.35786,103.84649
4850,216 CHOA CHU KANG CTRL Singapore,1.38332,103.74687
4851,232 CHOA CHU KANG CTRL Singapore,1.38063,103.74685
4852,562 CHOA CHU KANG ST 52 Singapore,1.39619,103.74595
4853,713 JURONG WEST ST 71 Singapore,1.34345,103.69601
4854,722 JURONG WEST AVE 5 Singapore,1.34385,103.69828
4855,263 BOON LAY DR Singapore,1.34532,103.70695
4856,552 PASIR RIS ST 51 Singapore,1.36753,103.95235
4857,420 PASIR RIS DR 6 Singapore,1.37124,103.95468
4858,132 CLARENCE LANE Singapore,1.29223,103.815
4859,396 TAMPINES AVE 7 Singapore,1.35545,103.95639
4860,412 WOODLANDS ST 41 Singapore,1.42798,103.77282
4861,206 BISHAN ST 23 Singapore,1.3556,103.84773
4862,217 BISHAN ST 23 Singapore,1.35701,103.84945
4863,233 BISHAN ST 22 Singapore,1.35845,103.84546
4864,216 BISHAN ST 23 Singapore,1.35641,103.849
4865,245 BISHAN ST 22 Singapore,1.36039,103.84413
4866,201 BISHAN ST 23 Singapore,1.35511,103.84706
4867,231 PENDING RD Singapore,1.37619,103.77253
4868,18 TECK WHYE LANE Singapore,1.37872,103.75383
4869,235 CHOA CHU KANG CTRL Singapore,1.37982,103.74863
4870,530 CHOA CHU KANG ST 51 Singapore,1.39249,103.7418
4871,447 HOUGANG AVE 10 Singapore,1.37933,103.8945
4872,538 HOUGANG ST 52 Singapore,1.37764,103.89036
